ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
development-1340	She has enjoyed six museum retrospectives to date, and has been included in exhibitions at, among other venues, the Metropolitan Museum of Art in New York, the State Hermitage Museum in St. Petersburg, Russia, and the Palazzo Strozzi in Florence, Italy. Among the notable honors Alice has received are the Amelia Peabody and the Kate Awards in sculpture, the Lorenzo de Medici Prize at the 2001 Biennale di Firenze, and First Prize at the 2008 Beijing Biennale and the 2008 Olympic Fine Arts Exhibition. Her work is in the collections of His Majesty the Emperor of Japan, former President Bill Clinton and Secretary of State Hillary Clinton, former Secretary of State Henry Kissinger, former Soviet Premier Mikhail Gorbachev, the Absolut Art Collection, and Forbes Magazine, among others.	Her	504	Alice	279	True	Kate	329	False	http://en.wikipedia.org/wiki/Carole_Feuerman
test-1077	Pamela Cynthia Kate, was born March 5, 1974 (age 35) in Arcata, California. She joined KCRA 3 in October 2001 as a General Assignment reporter. When Alice left to MSNBC, Kate became the weekend morning news anchor and three day weekday reporter in 2003. Later in early 2006 she switched to the evening weekend shifts to anchor the 5, 6, 10, and 11pm newscasts.	she	274	Alice	149	False	Kate	170	True	http://en.wikipedia.org/wiki/Pamela_Wu
development-683	Born in Glasgow, Kate was the daughter of civil engineer Colin McGregor Kate and Edith Swinburne. She went to the independent Mount School in York, and trained for the stage at the Central School of Speech and Drama, then based at the Royal Albert Hall, London, where her classmates included the actress Alice. Known for her beauty, Kate began performing on the London stage and quickly developed a reputation for her abilities as a dramatic actress.	her	321	Alice	304	False	Kate	333	True	http://en.wikipedia.org/wiki/Mary_Ure
development-1418	David Dunn (January 17, 1811 February 17, 1894) was an American Democratic politician and lawyer. He served as the 18th Governor of Maine in 1844. David Dunn was born in Cornish, Maine on January 17, 1811. Dunn studied law under then future Governor, ``Squire'' John Fairfield, of Saco. He was admitted to the bar in 1833 and shortly thereafter opened up a practice at Poland Corner.	He	287	Dunn	206	True	John Fairfield	262	False	http://en.wikipedia.org/wiki/David_Dunn_(Maine)
development-285	His best result was winning U.S.A. F11 at Harbour Island, Florida without dropping a set, where he beat unseeded Barbadian Haydn Lewis in the final, 6-2, 7-6. This result, securing him 17 ATP points, saw his ranking soar by exactly 100 places. In doubles, John and compatriot Michael reached the quarter-finals of U.S.A. F5. The following week he and another Canadian, Kamil Pajkowski, also reached the quarters, this time of Canada F1.	he	344	John	256	True	Michael	276	False	http://en.wikipedia.org/wiki/Philip_Bester
development-1689	The survivors escape, causing Wheeler and Alice to hot wire a different ambulance. Alice and Wheeler finally reach her house. She finds Kate, tests her blood, and realizes Kate is infected. While waiting in the ambulance, Wheeler is ambushed by Level 5s. Alice, realizing they need to run, has Kate change into her suit from the facility.	her	311	Alice	255	False	Kate	294	True	http://en.wikipedia.org/wiki/Pandemic_(film)
test-868	By the end of the game, instead of feeling an indirect emotional attachment to the characters like in past 3D Final Fantasy games, they will instead feel like they've journeyed and made friends with real people from another world. John gave Daisuke Michael creative freedom when writing the script and would only tell Michael to make changes if he felt he didn't match the writing style of Yasumi Matsuno.	he	345	John	231	False	Michael	318	True	http://en.wikipedia.org/wiki/Daisuke_Watanabe
test-1159	With time the name of the island, San Juan Bautista de Puerto Rico, traded places with what is now the capital of Puerto Rico: John the Baptist. According to Floyd, ``Ponce built the only stone house in the village, which for years functioned additionally as the Casa de Contratacion, the archive, and the arsenal.'' It became his permanent home, where he was joined by his family in 1509.	his	327	Floyd	158	False	Ponce	167	True	http://en.wikipedia.org/wiki/Caparra_Archaeological_Site
test-1701	Alice was born on 7 December 1982 and is originally from Strathmore, Kate. In high school, she did not participate in any sports.	she	91	Alice	0	True	Kate	69	False	http://en.wikipedia.org/wiki/Michelle_Errichiello
development-240	Sima Dan was born in 343, during the reign of his father Emperor Kang, by Empress Chu Suanzi, Emperor Kang's wife. He was his father's only son. When he was only one year old in 344, Emperor Kang grew seriously ill. His granduncles from his paternal grandmother's side, the key officials Yu Bing (**) and Yu Yi (**), wanted to support his granduncle, the son of his great-grandfather Emperor Yuan, Sima Yu the Prince of Kuaiji, as the new emperor, but Emperor Kang accepted the advice of another key official, He Chong (**), and decided to pass the throne to Sima Dan despite his young age.	his	237	Yu Bing	288	False	Yu Yi	305	False	http://en.wikipedia.org/wiki/Emperor_Mu_of_Jin
test-271	She also takes issue with Willis' trend to pick fights with ``straw men'', opining that these criticisms of his ``seem out of place in a book of such grand scope and reach.'' John E. Cort of Denison University, Ohio reviewed the book for the Religious Studies Review. Describing the ``densely argued'' book, Cort noted that in ignoring Jain and Buddhist iconography and temples, Willis had failed to encompass the same scope which he professes.	he	431	Jain	336	False	Willis	379	True	http://en.wikipedia.org/wiki/The_Archaeology_of_Hindu_Ritual
test-714	Soon after, Michael was requested to record a studio version of Do You Want To Build A Snowman which was released as the lead single on Universal Music Australia's Christmas compilation album We Love Disney, in November 2014. Soon afterwards, John requested Michael to be a guest feature on his song, Lightning, from his 2014 record Madness.	his	291	John	243	True	Michael	258	False	http://en.wikipedia.org/wiki/Fatai
test-341	Alice had been Kate's friend and mentor prior to the incident. According to some accounts, Kate inflicted a serious head injury on Alice by striking her with a vase (she was known for pinpoint throwing accuracy); Alice died a few years later at age 37 from health problems, principally tuberculosis. At the pinnacle of her film career, Kate was known as the versatile vamp.	her	319	Alice	213	False	Kate	336	True	http://en.wikipedia.org/wiki/Mae_Busch
development-1913	Christina Keith was born in Thurso on 12 January 1889, the eldest child of Peter Keith and Kate. One of her brothers was the artist David Barrogill Keith (1891-1979).	her	104	Christina Keith	0	True	Kate	91	False	http://en.wikipedia.org/wiki/Christina_Keith
development-1214	At the 2008 Tour de Romandie, Michael won the prologue time-trial, beating compatriot Bradley Wiggins and emphasising his short-distance time-trial abilities. Michael's 2009 season began at the 2009 Tour of Qatar, where he renewed his rivalry with Tom John. John won the race and one stage, though Michael took two stages; he also won two stages at the 2009 Tour of California, again beating John in the sprint finishes.	he	323	John	258	False	Michael	298	True	http://en.wikipedia.org/wiki/Mark_Cavendish
development-755	During his time at the University of Regina Dr. John was named to Canada's Top 40 Under 40 list. He became Vice President Academic and Provost at the University of Waterloo in 2001. His research interests are natural gas engineering and petroleum waste management. On July 1, 2009, Dr. John succeeded Michael as the University of Western Ontario's President. Having left the University of Waterloo, he has been noted for his service to both the university and the academic and business community of Kitchener-Waterloo.	he	399	John	286	True	Michael	301	False	http://en.wikipedia.org/wiki/Amit_Chakma
test-379	During the war in A Yank in the RAF a ``British camera team (consisting of) (Ronald Neame, Jack Whitehead and Otto Kanturek (worked) under the direction of Michael to take footage of Spitfires being rearmed.`` With complete co-operation from the RAF, as well as extensive use of stock RAF footage, the studio was allowed to film actual battles shot by a camera equipped aircraft -- an old John -- large enough to carry the camera team. Michael did not fly with the crew. He was credited as Maj. Herbert Michael.	He	471	John	389	False	Michael	436	True	http://en.wikipedia.org/wiki/Herbert_Mason
development-1198	Although Michael eventually decides to stay faithful to his wife, L*on is able to take some pictures of their intimate moments. Michael refuses to give in to any of her attempts to blackmail him, until she calls him one night. Virginie and John overhear the conversation, after which Virginie concludes that her husband is having an affair. The next day, she follows him to Anita's dance studio, and when looking through the key hole, she spots Anita's murdered body next to Michael, who is holding a gun.	him	367	John	240	False	Michael	475	True	http://en.wikipedia.org/wiki/Come_Dance_with_Me_(1959_film)
development-289	Kudryavsteva returned to competition at the 2014 Corbeil-Essonnes World Cup where she won the all-around silver behind Kate, she qualified to 3 event finals: she won gold in ribbon and silver medals in clubs, hoop. Alice won another all-around silver medal behind Kate at the 2014 Tashkent World Cup with an overall score of 74.250 points. In event finals, she won 2 gold medals (ball, hoop), finished 6th in clubs and 7th in ribbon.	she	357	Alice	215	True	Kate	264	False	http://en.wikipedia.org/wiki/Yana_Kudryavtseva
development-1939	After deciding to skip the 2008 Qatar Telecom German Open, Kate next played at the Internazionali BNL d'Italia, reaching the semi-finals before being forced to withdraw from her match against eventual champion Jelena Jankovi* due to a calf injury. Following Alice's surprise retirement during the same week as the Rome event, Kate was elevated to World No. 1 in the rankings. Subsequently, she was named as the top seed at the French Open, which she needed to win to complete a Career Grand Slam (and thus protect her top ranking).	she	390	Alice	258	False	Kate	326	True	http://en.wikipedia.org/wiki/2008_Maria_Sharapova_tennis_season
test-1769	Kate succeeded, falling just short of only one of those competitors in the local pack, Alice, who also surpassed Kate at the end in the Huesden Belgium 5000 m. The remaining runners had a significant lead ahead of the local pack starting at 6k, which included Almaz Ayana who lapped all competitors except the three who placed behind her.	her	334	Alice	87	False	Kate	113	False	http://en.wikipedia.org/wiki/Emily_Infeld
development-1139	He took composition, piano, and conducting lessons at the Wisconsin Conservatory of Music while attending Brookfield Central High School. After two years at the University of Wisconsin-- Madison, where his teachers included Catherine Comet (conducting), Les Thimmig and Homer Lambrecht (composition), followed by three years of study with John at the Curtis Institute of Music in Philadelphia, Michael moved to New York City in 1984 to complete his formal education as a student at Juilliard, studying first for two years with Diamond, then for a semester each with Joseph Schwantner and Bernard Rands.	his	445	John	339	False	Michael	394	True	http://en.wikipedia.org/wiki/Daron_Hagen
development-1547	She meets Michael when he detects her silence (on New World, women have no Noise) and they end up traveling together to warn the incoming settlers about the Mayor's gathering army. She later becomes one of the narrating characters starting from book two. Manchee: Manchee is Michael's pet dog. A gift from John for Michael's twelfth birthday, his thoughts are audible because of the Noise germ.	his	343	John	306	False	Michael	315	False	http://en.wikipedia.org/wiki/Chaos_Walking
development-18	In 1988, Race suffered an abdominal injury and during his absence his manager Bobby ``the Brain'' Heenan awarded the crown to Haku in July, rechristening him King Haku, even though John had won the tournament by that point and Michael would also win the tournament during this storyline. Race eventually returned from his injury and briefly feuded with King Haku, but was unable to regain the crown at the 1989 Royal Rumble.	his	318	John	181	False	Michael	227	False	http://en.wikipedia.org/wiki/King_of_the_Ring
test-1645	This works out perfectly as Glen/Kate has a split personality: a sweet and caring boy, and a homicidal girl. However, Chucky decides to remain a doll, seeing that being human isn't so great. Disturbed by this, Alice leaves Chucky, taking Glen/Kate with her, causing Chucky to get angry.	her	253	Alice	210	True	Kate	243	False	http://en.wikipedia.org/wiki/Tiffany_Valentine
test-1082	On 29 August 2010 the main stand was named the ``Frank John Stand'' as a tribute to John's hard work at the club over many years, especially with the young players at Keighley RUFC. A game took place between Keighley RUFC and Skipton RFC, coached by his son Michael, after which Mrs Mollie John, Frank's widow, after a short ceremony officially named the stand.	his	250	John	84	True	Michael	258	False	http://en.wikipedia.org/wiki/Frank_Whitcombe_Jr
test-935	Tiro is dispatched off to meet with Caelius Rufus, who is now working for John, to find out what his plans are. Rufus, who dislikes old baldhead intensely, agrees to hide Tiro in a secret panel behind a tapestry during an important meeting. About twenty important men meet at John'' house, including Michael and Catilina, and on his return to Cicero they work together on his transcribed notes, finding out that the conspirators plan to seize control of the state, introduce a land reform bill, sell of vast amounts of conquered land abroad and then annexe Egypt for further acquisition of land in Italy for the plebeians.	his	329	John	276	True	Michael	300	False	http://en.wikipedia.org/wiki/Imperium_(Harris_novel)
test-397	India Eisley as Alice, a hybrid; daughter of Kate and Michael Corvin. The Lycans intend to use her DNA to enhance themselves, primarily to make themselves immune to silver and to further enhance their own fast healing.	her	95	Alice	16	True	Kate	45	False	http://en.wikipedia.org/wiki/Underworld:_Awakening
test-1946	Shulman has lived in Demarest, New Jersey since 1984 with Dr. Pamela Tropper, his wife since 1974, an Attending Physician and Director of Global Women's Health at the Montefiore Medical Center in the Bronx. The couple has two daughters: Alice, who graduated from Vassar in 2005, is the National Press Secretary for the Democratic National Committee (DNC); and Kate, who graduated from the University of Chicago in 2009, received her MPH from Johns Hopkins in 2015, and is studying law at Northeastern University.	her	429	Alice	237	False	Kate	360	True	http://en.wikipedia.org/wiki/Dennis_Shulman
development-717	John ( ; 1931-2001) was a senior Indian National Congress leader, a veteran Parliamentarian and a noted philanthropist. He was an All India Congress Committee general secretary from 1980 to 1988. John was a close associate of Veteran Congress leader and Tamil Nadu Chief Minister Late Thiru.K Kamaraj. He was a very powerful Congress leader who was known to have turned down high-ranking cabinet positions multiple times.	He	302	John	196	True	Late Thiru.K Kamaraj	280	False	http://en.wikipedia.org/wiki/G._K._Moopanar
development-88	Finally Michael marries Anne which irks John. Soon life starts disturbing Anne as she finds out that Michael was actually cheating her as he is a conman. Michael explain her why he became a conman and his past struggling life. In between John gets killed by Michael as he tries to rape Anne.	he	269	John	238	True	Michael	258	False	http://en.wikipedia.org/wiki/Changatham
test-349	Cary John, a Washburn defensive back who was drafted in the 7th round of the 2008 NFL Draft by the Tennessee Titans, was scouted heavily by scouts coming into the NFL draft. John stated that if it hadn't been for Michael being scouted and drafted, he would not have had a chance at even being scouted.	he	248	John	174	True	Michael	213	False	http://en.wikipedia.org/wiki/Trey_Lewis
development-760	She considered the cover to be a healthy ``feminist statement.'' In 2007, Kate stated that the picture was not originally intended for publication. She had posed in a personal photo session, not a cover shoot. Alice has had personal photo sessions of Kate and all of her daughters.	her	267	Alice	210	False	Kate	251	True	http://en.wikipedia.org/wiki/More_Demi_Moore
test-1326	When Michael's force was driven off station by a storm, the French fleet under Hubert de Brienne, Comte de Conflans, took advantage and left port. On 20 November 1759 he followed the French warships and during a gale he won a sufficient victory in the Battle of Quiberon Bay, when combined with John 's victory at Lagos, to remove the French invasion threat. Although he had effectively put the French channel fleet out of action for the remainder of the war, Michael was disappointed he had not secured a more comprehensive victory asserting that had he had two more hours of daylight the whole enemy fleet would have been taken.	he	368	John	295	False	Michael	460	True	http://en.wikipedia.org/wiki/Edward_Hawke,_1st_Baron_Hawke
development-840	He was renamed Don John to avoid potential confusion with Tony Bennett, and released his biggest seller ``Walk With Me My Angel'' in January 1962. Written by Geoff Goddard, and produced by Meek, the single just made the Top 40 in the UK Singles Chart. Not that he knew it at the time, but lack of further chart activity, would leave John with the one-hit wonder tag. He appeared on several teen based television program mes, and released a cover version of Ben E. King 's hit ``The Hermit of Misty Mountain'' in 1962, and the country music influenced novelty ``It's My Way of Loving You'' the same year.	He	367	John	333	True	Ben E. King	457	False	http://en.wikipedia.org/wiki/Don_Charles
validation-28	In 2000 he stepped down and focused on the Rostrum Group Ltd. Michael worked with John in creating the investment management firm Rostrum Partnerships which invested in specialist Lloyd's underwriting companies on behalf of major UK pension funds on a five-year contract to 2005. Over the course of his career, Michael also served in several committees including the Council of Lloyd's -- then the regulator of the market -- and the Committee of Lloyd's.	his	299	John	82	False	Michael	311	True	http://en.wikipedia.org/wiki/Michael_Wade_(Trafalgar_Park)
development-386	Owners Steve Blizzard and Michael (star of Yorkshire Television's ``Yorkshire's Perfect Pint''), produced a number of award winning beers under the ``Folly Ales'' brand name and their most famous customer was Madonna who bought quantities of the beer for a Weekend Of Folly event. In 2007 the company was dissolved for personal reasons as Blizzard returned to his native U.S..	his	360	Steve Blizzard	7	True	Michael	26	False	http://en.wikipedia.org/wiki/Wharfedale_Brewery
test-728	You Gotta Love The Life features duets with Al Jarreau and Alice with feature instrumentals provided by Keb' Mo', guitars on ``Feelin' for You'', Joe Sample plays keyboards on ``Other End of the Phone'', Dave Koz' saxophone on ``Kate'' and Stevie Wonder plays harmonica on ``Your Love is Where I Live''. Manchester, an adjunct professor at the USC Thornton School of Music, was encouraged by her students to make the indie album, they informed her of the availability of crowdfunding opportunities, and in August 2013, Indiegogo was chosen for the album's fundraising platform.	her	392	Alice	59	False	Kate	229	False	http://en.wikipedia.org/wiki/You_Gotta_Love_the_Life
test-934	He was called to the Ontario bar in 1967 and practiced private law at Wright & McTaggart and its successor firms until 1982, at which point he went to work as Associate Deputy Minister of Justice for the Government of Canada. In 1986, he went on to practice at McCarthy T*trault, until he was appointed to the Supreme Court of Canada in 1998, replacing Justice John Sopinka. Just as with his predecessor, Binnie had never sat as a judge before his appointment to the Supreme Court.	his	388	John Sopinka	361	False	Binnie	405	True	http://en.wikipedia.org/wiki/Ian_Binnie
development-1658	Alice sees that Kate has an interest in Paulo, and even bids 1 million pounds during a charity auction for a date with him in order to stop Kate from winning. Later it is found that Alice is Paulo's adoptive mother, when Kate finds out she uncovers the truth, and manages to get Paulo to break up with Alice and move in with her.	she	236	Alice	182	False	Kate	221	True	http://en.wikipedia.org/wiki/Eva_de_Wolffe
test-260	The Young Conservatives of Texas gave him a cumulative score in 2013 of 74 percent. The interest group Texans for Fiscal Responsibility, founded by Michael Quinn Sullivan, rated Smith 31 percent favorable in 2013 and 25 percent in 2011, low rankings for a Republican lawmaker. The Texas Association of Business, however, awarded him a cumulative score of 87 percent.	him	329	Michael Quinn Sullivan	148	False	Smith	178	True	http://en.wikipedia.org/wiki/Wayne_Smith_(Texas_politician)
test-287	She also starred in the sitcom From a Bird's Eye View. In 1988 Alice joined the London production of the Sondheim musical Follies starring with Eartha Kitt. Alice appeared as Gladys Moon in 13 episodes of Moon And Son, a 1992 BBC detective series created by Robert Banks Stewart, and co-starring John Michie. In 2005 she had a small part in the film, Mrs. Palfrey at the Claremont which starred Joan Plowright.	she	317	Alice	157	True	Gladys Moon	175	False	http://en.wikipedia.org/wiki/Millicent_Martin
validation-126	It soon moved to Castle Hill, home of Lord and Lady Fortescue at Filleigh in North Devon until the end of the war, when in 1945 St Peters moved back to its old home in Seaford, now vacated by the Army, and resumed normal service. In 1956 John and Marjorie retired and Michael, an assistant Headmaster, a member of the team from the 1930s briefly took over but he retired through ill health.	he	360	John	238	False	Michael	268	True	http://en.wikipedia.org/wiki/St_Peter's_School,_Seaford
test-1675	Kate said that she was challenged in writing lyrics for the song, since her previous single ``Get My Way'' was different from her previous singles. Kate would read the source material of every anime before writing lyrics for its theme songs. She named the song ``Joint'' because of Alice II's theme of characters Alice and Y*ji Sakai fighting together. In response to comments that the expressions in her voice were very varied, Kate stated that she simply sings with the music in the way that she most enjoys.	her	401	Alice	313	False	Kate	429	True	http://en.wikipedia.org/wiki/Mami_Kawada
test-1496	Stjepan also gained employment as an assistant to the director of the local community health center in order to provide an income for his wife and daughters. However, following the outbreak of the Croatian Spring and the resulting crackdown by the regime of Yugoslav president Josip Broz Tito on political opponents, Stjepan Mesi* was stipped of his political functions and his job.	his	346	Josip Broz Tito	277	False	Stjepan Mesi*	317	True	http://en.wikipedia.org/wiki/Milka_Mesi%C4%87
test-1316	Notably, he totaled five rushing touchdowns in the season, the most by an SDSU quarterback since 1981. Michael began the 1998 year as the team's starting QB, but he struggled early in the season and was replaced by JUCO transfer Jack Hawley. Because of his excellent athleticism, John moved Michael to free safety on the defense where he played alongside safety Will Demps.	he	335	John	280	False	Michael	291	True	http://en.wikipedia.org/wiki/Brian_Russell
test-432	Despite getting significant interest, Michael manages to convince the panel that the technology is too dangerous to use. It is then revealed that Michael himself gave Mailer the necessary equipment - on condition that they be used only for test purposes. It is these tests that David is experiencing. John, meanwhile, is furious to learn that Michael has lied to him, and packs to leave California, hoping to get far enough away from the experiment.	him	363	John	301	True	Michael	343	False	http://en.wikipedia.org/wiki/Philadelphia_Experiment_II
development-1731	Alice has also had supporting roles in some 30 films, including Harvey Middleman, Fireman (1965), Kate (1966), The Busy Body (1967), Welcome to Hard Times (1967), Hang 'Em High (1968), The Elevator (1974), Airport '77 (1977), The In-Laws (1979), Love At First Bite (1980), The Last Married Couple in America (1980), My Tutor (1983), The End of Innocence (1990) and A Family Affair (2001). Later in her career, she began teaching acting.	her	398	Alice	0	True	Kate	98	False	http://en.wikipedia.org/wiki/Arlene_Golonka
test-805	Rigby and Mordecai must then try to stop Ybgir from turning the entire city into zombies. They eventually un-jinx Ybgir, which sends him back to the mirror, defeating him until he returns. John is the name of a Victorian Doll that Michael had owned ever since he was a child.	he	260	John	189	False	Michael	231	True	http://en.wikipedia.org/wiki/List_of_Regular_Show_characters
development-984	The women cleaned the grills, drank blended meat and prepped a side of beef. Service: Kate and Will served table-side caesar salad, after which Krupa and Monterray served table-side prime ribs. In the red kitchen, Alice served squab in a brisket and Kate was slow serving Caesar salads, causing Ramsay to send Krupa to help her, before Krupa later dropped a prime rib on the floor.	her	324	Alice	214	False	Kate	250	True	http://en.wikipedia.org/wiki/Hell's_Kitchen_(U.S._season_9)
development-768	Long a Soviet underground classic, Mikhail Bulgakov 's novel The Master and Margarita was finally brought to the Russian stage at the Taganka in 1977, in an adaptation by Michael. After John's death in 1980, all of Michael's productions were banned by the Communist authorities. In 1984, he was stripped of Soviet citizenship.	he	288	John	186	False	Michael	215	True	http://en.wikipedia.org/wiki/Yuri_Lyubimov
validation-324	Alice blackmails Lockhart to send her back as the new station chief in Islamabad, Pakistan. There, Alice sets up another secret base with Max and Kate and convinces Quinn to join. Saul arrives at the embassy to oversee private security. Alice asks Kate to recruit Aayan but she fails to do so as Aayan is too scared.	she	274	Alice	237	False	Kate	248	True	http://en.wikipedia.org/wiki/Homeland_(TV_series)
development-1321	However, Archie Mitchell uses Kate to plant DNA results in a Christmas cracker, showing that Sean Slater is not the father of Roxy's baby. Kate leaves before Sean finds the results. Phil discovers that *10,000 is missing and blames Kate so he and Shirley go to find her. In the Alice, Shirley trips Kate and she is knocked out.	she	308	Alice	278	False	Kate	299	True	http://en.wikipedia.org/wiki/Suzy_Branning
development-345	At the Battle of Arausio, Michael refused to co-operate with his superior officer, consul Gnaeus Mallius John, who was a New Man, not a member of the Roman Elite. Michael refused to even camp with John and his troops, when it appeared that John was going to reach a treaty and take the glory for the resolution, Michael ordered his men to engage the Germans, and the battle that ensued saw the complete destruction of the Roman army.	his	206	John	240	True	Michael	312	False	http://en.wikipedia.org/wiki/Quintus_Servilius_Caepio
validation-213	Weis' biography, with a new preface about the case and his letter of appeal to the Home Secretary, appeared in 2001, as did the film Another Life, which told their story, and in which Natasha Little played Kate Thompson, Nick Moran played Percy Thompson and Ioan Gruffudd played Frederick Bywaters. In 2006, the writer Alice published A Life Lived (ISBN 1-4241-1152-8), a novel on how Kate's life might have developed had she been allowed to live.	she	422	Alice	319	False	Kate	385	True	http://en.wikipedia.org/wiki/Edith_Thompson_and_Frederick_Bywaters
development-724	Kunstnernes Frie Studieskoler was founded in 1882, at the initiative of a group of dissatisfied students from the Royal Academy of Fine Arts, as a reaction to the outdated teachings at the Academy. Laurits Tuxen became the school's first director and Peder Severin Kr*yer one of its teachers. In 1884 a preparatory class was added. It was first led by John but in 1885 Michael became the head and under him it developed into an independent department.	him	403	John	352	False	Michael	369	True	http://en.wikipedia.org/wiki/Kunstnernes_Frie_Studieskoler
test-514	Mintz was well-known for her voice-over work on many radio and television commercials, in addition to working as a character actress in local theaters and national television movies. She has performed on every stage in New Orleans as a mistress of ceremonies, songstress, lead in musical theatre, and dramatic actress. Mintz is best known for her portrayal of Alice in a production of Tennessee Williams' The Glass Menagerie, and Kate in Stephen Sondheim/Hugh Wheeler's A Little Night Music.	her	343	Alice	360	True	Kate	430	False	http://en.wikipedia.org/wiki/Romper_Room
development-806	A six-floor Grade II 18th-century house at 57 Wimpole Street is where Paul McCartney resided from 1964--66, staying on the top floor of girlfriend Alice's family home in a room overlooking Browning Mews in the back, and with John Lennon writing ``I Want to Hold Your Hand'' on a piano in the basement. At her father's house at number 50 lived for some time between 1840 and 1845, Kate, then known as the author of a volume of poems, and who afterwards escaped and was better known as Kate Browning.	her	305	Alice	147	False	Kate	380	True	http://en.wikipedia.org/wiki/Marylebone
development-982	However, Stevenson suffered an injury while training and was replaced by Tyson Michael. John defeated Michael by KO (punch) at 1:04 of the first round. John would finish him with a left cross following up with a right hook causing Michael to fall face first into the canvas where John then followed up onto Michael's back with few short punches before the fight was stopped. He is the first person to have stopped Michael as all of Michael's previous losses have gone to a decision.	He	375	John	280	True	Michael	307	False	http://en.wikipedia.org/wiki/Takanori_Gomi
development-456	These laws kept people from declaring candidacy the day before an election, requiring the professio to be made before a certain set date. Politicians running for a position of power in the Roman Republic followed campaigning strategies similar to those used by modern politicians. In a contemporary letter written to consul candidate Michael Cicero by his brother, John, during Michael' campaign, John wrote on the various campaigning strategies that would help Michael be elected.	his	352	John	365	False	Michael	378	True	http://en.wikipedia.org/wiki/Elections_in_the_Roman_Republic
validation-449	The iron-hulled steamer Alice was built in Whiteinch, Glasgow, Scotland as Yard No.100 at the Clydeholm yard of Barclay, Curle & Company as an American Civil War blockade runner and launched on 25 November 1862. Along with her sistership Kate, she was built for Thomas Stirling Begbie, a London shipowner and merchant.	her	223	Alice	24	True	Kate	238	False	http://en.wikipedia.org/wiki/USS_Gertrude_(1863)
development-390	He lost popularity with his players, whose views of him became hateful, and that is seen as a factor in the Black Sox scandal, when eight players on the AL champions conspired to ``throw'' the 1919 World Series to the NL champion Cincinnati Reds. Kate was notoriously stingy (his defenders called him ``frugal''), even forcing his players to pay to launder their own uniforms. Alice notes that, in an era when professional athletes lacked free agency, the White Sox's formidable players had little choice but to accept Kate's substandard wages. She writes: ``Charles Risberg and Claude Williams made less than $3,000 a year.	She	545	Alice	377	True	Kate	519	False	http://en.wikipedia.org/wiki/Charles_Comiskey
test-631	(The present-day province of La Union was still part of Pangasinan and Ilocos). At the battle of Agno, he faced on March 1, 1763 the Spanish forces under the command of Alfonso de Arayat, who led a composite troop of Spanish soldiers and Indios loyal to Spain. Arayat withdrew after losing much of his Indio loyalists.Pangasinenses took over all official functions and controlled the province up to the Agno River, the natural boundary between Pangasinan and neighboring Pampanga in the south.	his	298	Alfonso de Arayat	169	True	Indio loyalists.Pangasinenses	302	False	http://en.wikipedia.org/wiki/Philippine_revolts_against_Spain
development-495	The museum announced in late 2004 the selection of Pritzker Prizewinning architect Renzo Piano to design a new addition to the Gardner's campus. The new wing is currently under construction and scheduled to open to the public in early 2012. In addition to her responsibilities at the Isabella Stewart Gardner Museum, Ms. Hawley serves as a trustee on the boards of the Doris Duke Charitable Foundation, Save Venice, Inc., and the Fenway Alliance of Boston. Prior to her appointment to the Gardner, Anne Hawley founded the Cultural Education Collaborative, an organization dedicated to stimulating arts public policy and arts education.	her	466	Doris Duke Charitable Foundation	369	False	Anne Hawley	498	True	http://en.wikipedia.org/wiki/Anne_Hawley
test-1683	Her first major television role was as Elinor Dashwood in the BBC 's 1971 dramatisation of Sense and Sensibility followed a year later in War and Peace, in which she played Sonya. Alice also featured in the TV series The Last of the Mohicans (BBC), Colditz, Missing presumed Dead (1972), and Odd Man In as Cathy Carter, F.LT Simon Carters wife (played by David McCallum). In 1978, she played the heroine of Daphne du Maurier 's Rebecca, opposite Jeremy Brett.	she	381	Alice	180	True	Cathy Carter	306	False	http://en.wikipedia.org/wiki/Joanna_David
development-66	Flag of Convenience were a rock group formed in 1982 by former Buzzcocks members Steve Diggle and John Maher, along with bassist Dave Farrow and keyboard player D.P. Through their first two line-ups they were managed by the writer and music critic Michael Gray, shortly after his personal management of Gerry Rafferty.	his	276	Dave Farrow	129	False	Michael Gray	248	True	http://en.wikipedia.org/wiki/Flag_of_Convenience_(band)
test-1444	Since Jay Hottinger was unable to run again for his seat in the Ohio Senate, Michael sacrificed a fourth term in the House to run for the Thirty First District of the Senate. In a three-way primary with fellow Representative Ron Hood and Jeff Furr, Michael won the nomination with 48.59% of the vote. Again facing John, Michael moved to the Senate, earning 57.26% of the votes. In his first term, Michael served as Chairman of the Senate Environment and Natural Resources Committee in the 128th General Assembly.	his	381	John	314	False	Michael	320	True	http://en.wikipedia.org/wiki/Tim_Schaffer
test-850	A different appraisal, two months later, noting the governor had recently survived an impeachment attempt, said that rather than improving social services and generating employment, after two years in power John had implemented massive staff lay offs in the public service, and had caused virtual collapse of public infrastructure. On December 24, 2001, John's supporter Bola Ige, the minister of justice, was murdered in his house in Ibadan. The newspaper This Day said that the murder could have been linked to the feud between John and the deputy governor Michael. The murder followed another murder the previous week of Osun State legislator Odunayo Olagbaju, who was bludgeoned to death outside his home.	his	700	John	530	False	Michael	559	False	http://en.wikipedia.org/wiki/Adebisi_Akande
